000300',沪深300,日线,,,,
日期,开盘,最高,最低,收盘,成交量,成交额
1/4/2013,2551.81,2558.53,2498.88,2524.4,97988184,95579242496
1/7/2013,2518.05,2545.97,2511.6,2535.99,75167992,73167511552
1/8/2013,2534.64,2540.51,2502.49,2525.33,71837104,76498059264
1/9/2013,2518.1,2534.24,2504.3,2526.12,70231168,74233593856
1/10/2013,2525.59,2553.35,2513.73,2530.57,71085864,71159046144
1/11/2013,2533.5,2539.79,2473.7,2483.23,74239176,72775925760
1/14/2013,2474.17,2583.62,2474,2577.73,93554088,96853475328
1/15/2013,2579.12,2605.4,2576.91,2595.86,98620808,101356961792
1/16/2013,2591.37,2600.09,2540.52,2577.09,93536080,95564996608
1/17/2013,2570.71,2575.06,2539.66,2552.76,69915240,71716118528
1/18/2013,2568.68,2607.45,2553.45,2595.43,77940304,77435166720
1/21/2013,2605.64,2611.2,2582.64,2610.89,84133744,85357445120
1/22/2013,2610.38,2620.02,2578.17,2596.89,105766272,102261161984
1/23/2013,2588.2,2611.4,2576.36,2607.46,75739440,72758927360
1/24/2013,2606.42,2663.39,2564.21,2582.75,111277168,109537681408
1/25/2013,2580.87,2591.51,2567.11,2571.66,58487360,60689375232
1/28/2013,2577.27,2651.97,2577.27,2651.86,91274792,98173272064
1/29/2013,2655.37,2685.53,2646.14,2675.87,101040232,108827009024
1/30/2013,2678.42,2689.67,2662.06,2688.71,99874992,100856651776
1/31/2013,2690.95,2696.87,2671.33,2686.87,96740104,94476820480
2/1/2013,2677.18,2744.32,2671.27,2743.32,103879512,110560935936
2/4/2013,2753.68,2768.5,2731.08,2748.03,127939176,136119590912
2/5/2013,2727.92,2779.95,2725.36,2771.66,116130816,112701169664
2/6/2013,2771.9,2787.46,2765.74,2775.84,82779272,88989581312
2/7/2013,2771.53,2775.97,2722.87,2759.87,89978144,95978594304
2/8/2013,2755.64,2791.3,2747.95,2771.72,77429648,82903629824
2/18/2013,2784.06,2787.74,2731.51,2737.47,76438224,81001365504
2/19/2013,2735.04,2740.74,2674.34,2685.61,80626432,82460811264
2/20/2013,2686.09,2703.1,2665.23,2702.63,70019376,73636364288
2/21/2013,2675.74,2675.74,2584.76,2610.55,100657984,103619502080
2/22/2013,2607.64,2618.48,2591.14,2596.6,60204852,65899102208
2/25/2013,2607.14,2628.7,2590.79,2604.96,53161944,55614492672
2/26/2013,2587.37,2631.09,2564.66,2567.59,80003064,83373957120
2/27/2013,2576.05,2615.25,2569.37,2594.67,63226744,64612274176
2/28/2013,2611.93,2673.71,2594,2673.33,86922592,92235374592
3/1/2013,2671.84,2680.85,2627,2668.84,73343752,80342745088
3/4/2013,2619.41,2619.57,2528.68,2545.72,110619104,112585039872
3/5/2013,2547.88,2623.16,2541.77,2622.81,89661152,92357132288
3/6/2013,2634.87,2658.13,2620.42,2650.2,95829648,95048892416
3/7/2013,2639.78,2658.97,2592.87,2619.48,94082664,96498098176
3/8/2013,2622.67,2632.62,2601.96,2606.92,59429556,63054594048
3/11/2013,2600.28,2611.64,2574.16,2592.37,50946436,52460900352
3/12/2013,2590.38,2619.51,2530.25,2555.61,71935144,71675125760
3/13/2013,2551.73,2556.77,2515.06,2527.49,56430460,56003723264
3/14/2013,2517.75,2546.7,2514.46,2534.27,47605756,49929777152
3/15/2013,2533.72,2600.09,2504.46,2539.87,81372184,82749874176
3/18/2013,2526.08,2544.62,2499.83,2502.49,59812776,63093555200
3/19/2013,2507.39,2532.07,2491.85,2525.1,54536476,55601012736
3/20/2013,2526.97,2610.16,2526.83,2610.16,90700624,91271020544
3/21/2013,2611.58,2626.54,2598.51,2614.99,69552752,71642669056
3/22/2013,2612.26,2625.53,2603.34,2618.31,55647140,55882141696
3/25/2013,2628.4,2641.61,2607.61,2613.1,56261400,58004930560
3/26/2013,2601.96,2607.36,2554.97,2575.05,63962960,65306570752
3/27/2013,2575.73,2611.93,2566.35,2583.53,56906516,58652246016
3/28/2013,2535.99,2535.99,2495.08,2499.3,87578408,84725899264
3/29/2013,2502.78,2509.11,2482.49,2495.08,52402136,52055539712
4/1/2013,2486.42,2507.83,2483.73,2493.18,47346024,47159820288
4/2/2013,2495.84,2524.46,2475,2486.38,55684152,55637393408
4/3/2013,2493.87,2507.13,2474.92,2483.55,45564220,45156720640
4/8/2013,2443.24,2473.31,2429.5,2472.3,53296772,55249297408
4/9/2013,2477.29,2505.29,2477.29,2489.42,52389824,54947037184
4/10/2013,2487.98,2495.57,2466.18,2485.31,47504912,51963822080
4/11/2013,2502.5,2508.59,2476.39,2477.87,42989960,43039948800
4/12/2013,2476.32,2489.12,2460.17,2462.11,39917280,40428048384
4/15/2013,2453.97,2461.66,2430.14,2436.82,46539736,44084842496
4/16/2013,2419.51,2461.05,2416.62,2459.59,55280612,53783257088
4/17/2013,2457.87,2465.2,2437.35,2458.47,44692164,46800830464
4/18/2013,2440.71,2478.4,2434.73,2464.85,42860708,46270136320
4/19/2013,2469.95,2542.45,2469.32,2533.83,75520880,76723675136
4/22/2013,2525.11,2539.05,2518.26,2530.66,62511884,63027023872
4/23/2013,2532.2,2532.2,2448.2,2449.47,60653984,61576159232
4/24/2013,2452.78,2511.2,2446.59,2495.58,63050916,62189420544
4/25/2013,2486.86,2505.48,2456.57,2467.87,60557928,59891286016
4/26/2013,2477.72,2488.58,2439.8,2447.31,47123376,46351986688
5/2/2013,2434.6,2453.75,2423.08,2449.63,47016088,47200448512
5/3/2013,2457.54,2521.12,2457.54,2492.9,62330092,63267041280
5/6/2013,2502.98,2533.85,2500.45,2525.98,60418780,61767950336
5/7/2013,2519.36,2539.3,2507.76,2529.93,54490644,59244949504
5/8/2013,2542.27,2562.01,2531.25,2542.8,59554296,60309147648
5/9/2013,2542.37,2543.3,2507.79,2527.79,60240144,64438292480
5/10/2013,2519.52,2546.97,2515.15,2540.84,48816728,50896691200
5/13/2013,2542.4,2547.6,2516.73,2530.77,54092148,55155093504
5/14/2013,2526,2526.13,2479.87,2493.34,54880064,56144572416
5/15/2013,2493.97,2507.42,2491.92,2506.92,44189660,47578587136
5/16/2013,2501.12,2553.06,2487.76,2552.71,70796184,76830433280
5/17/2013,2550.45,2598.71,2547.78,2592.05,81850800,83599368192
5/20/2013,2597.14,2627.62,2590.05,2609.61,86337800,94059413504
5/21/2013,2607.38,2617.39,2594.25,2614.85,71505992,75837816832
5/22/2013,2613.4,2630.07,2603.75,2618.03,74191816,78224130048
5/23/2013,2604.92,2624.08,2579.35,2582.85,84825368,81359904768
5/24/2013,2591.41,2608.35,2572.87,2597.23,60739668,62831235072
5/27/2013,2593.52,2611.97,2589.74,2599.59,64195080,66701651968
5/28/2013,2600.62,2644.36,2585.89,2644.36,84196112,86756737024
5/29/2013,2648.92,2661.23,2640.87,2642.56,79277712,81953849344
5/30/2013,2633.95,2647.43,2623.58,2634.32,70146368,71045062656
5/31/2013,2638.71,2645.57,2604.75,2606.42,62528532,65904435200
6/3/2013,2605.97,2625.93,2596.05,2602.62,59774468,63008706560
6/4/2013,2600.5,2600.5,2556.06,2565.66,66315752,63139422208
6/5/2013,2565.33,2570.03,2545.18,2560.54,45637192,47367057408
6/6/2013,2552.82,2557.67,2525.31,2527.84,52496528,54448111616
6/7/2013,2526.9,2538.88,2475.68,2484.15,61030896,61366173696
6/13/2013,2448.72,2448.72,2375.2,2399.93,69730064,64081596416
6/14/2013,2404.41,2420.36,2396.49,2416.77,55964536,53686779904
6/17/2013,2422.76,2427.53,2394.37,2403.84,50395712,51983757312
6/18/2013,2413.09,2424.2,2393.32,2418.75,48630380,48792088576
6/19/2013,2408.28,2408.28,2366.35,2400.77,54346260,52979990528
6/20/2013,2386.1,2386.1,2320.23,2321.47,55201020,52171735040
6/21/2013,2283.14,2332.84,2269.56,2317.38,58705800,53486133248
6/24/2013,2308.07,2308.07,2164.32,2171.21,86597256,73731932160
6/25/2013,2146.05,2169.21,2023.17,2165.41,107554880,87090397184
6/26/2013,2170.33,2181.02,2131.86,2168.3,79256424,67298430976
6/27/2013,2172.85,2200.21,2153.16,2160.74,75406752,62927081472
6/28/2013,2149.03,2227.46,2139.37,2200.63,79451328,64106049536
7/1/2013,2187.09,2213.96,2166.35,2213.32,57726228,51874734080
7/2/2013,2211.8,2226.11,2191.8,2221.98,61838848,59632902144
7/3/2013,2211.04,2211.04,2169.13,2203.83,65836024,59536760832
7/4/2013,2187.17,2245.9,2176.08,2221.98,72581144,67189379072
7/5/2013,2227.35,2252.03,2225.05,2226.85,61821776,58424401920
7/8/2013,2194.41,2205.21,2162.18,2163.62,54782492,49288253440
7/9/2013,2160.7,2174.79,2149.79,2162.66,41494432,37246189568
7/10/2013,2163.1,2224.13,2157.47,2224.06,61149780,54373756928
7/11/2013,2232.15,2351.22,2232.15,2326.68,125793192,111329812480
7/12/2013,2319.02,2331.99,2274.07,2275.37,89733080,82064556032
7/15/2013,2289.76,2336.04,2274.66,2307.3,74757888,71796187136
7/16/2013,2300.83,2317.85,2281.93,2317.85,65624156,62085632000
7/17/2013,2311.43,2326.91,2281.61,2282.84,67655248,63229063168
7/18/2013,2272.95,2282.42,2241.92,2245.33,57144292,51937234944
7/19/2013,2248.12,2257.91,2188.75,2190.48,70535280,66179072000
7/22/2013,2170.09,2203.06,2159.81,2202.18,53283496,48872947712
7/23/2013,2211.59,2276.74,2206.76,2265.85,74809728,69255421952
7/24/2013,2253.37,2265.58,2217.18,2249.14,69592304,69279825920
7/25/2013,2255.22,2268.84,2227.85,2237.67,65774316,60558364672
7/26/2013,2226.42,2238.41,2209.81,2224.01,48941096,45636071424
7/29/2013,2205.08,2205.08,2169.02,2175.97,54600924,49624612864
7/30/2013,2184.01,2221.59,2162.98,2189.38,55193624,50907226112
7/31/2013,2211.75,2235.37,2187.21,2193.02,48327056,46723493888
8/1/2013,2206,2245.56,2200.62,2245.36,62603996,58944765952
8/2/2013,2263.49,2274.71,2244.25,2247.26,60890892,58460000256
8/5/2013,2249.98,2278.33,2243.22,2278.33,55342152,53623070720
8/6/2013,2270.66,2302.48,2256.72,2293.63,73746896,68993572864
8/7/2013,2292.37,2313.87,2276.86,2280.62,73048696,69560483840
8/8/2013,2277.25,2297.62,2267.07,2276.78,53098432,52710277120
8/9/2013,2288.51,2301.59,2258.33,2286.01,64600016,62663979008
8/12/2013,2296.22,2352.88,2293.17,2352.79,97863216,94038908928
8/13/2013,2352.87,2360.83,2340.73,2359.07,78393632,71178518528
8/14/2013,2362.62,2386.6,2340.83,2349.08,75942128,71338221568
8/15/2013,2348.84,2362.09,2319.78,2321.58,61951852,59411202048
8/16/2013,2314.26,2423.08,2295.02,2304.13,120369560,104026775552
8/19/2013,2286.2,2340.18,2284.08,2331.42,72483224,67064926208
8/20/2013,2325.86,2353.4,2303.66,2312.47,73086344,67589705728
8/21/2013,2320.58,2321.63,2291.05,2308.59,55007384,50886496256
8/22/2013,2302.66,2329.13,2297.02,2303.92,55338104,51686309888
8/23/2013,2314.87,2321.04,2251.91,2286.92,68967136,65459847168
8/26/2013,2294.76,2336.37,2288.5,2335.62,70371040,66541010944
8/27/2013,2332.8,2345.11,2322.46,2340.87,65990332,62575378432
8/28/2013,2326.1,2345.36,2307.04,2328.06,89256176,80965566464
8/29/2013,2338.56,2342.32,2308.14,2318.31,66085416,59719880704
8/30/2013,2315.9,2334.4,2303.61,2313.9,87654512,76695994368
9/2/2013,2319.96,2329.87,2297.45,2320.34,79510248,73575866368
9/3/2013,2326.23,2354.86,2321.3,2354.5,80554008,72663982080
9/4/2013,2352.54,2360.65,2345.43,2350.7,78725760,68509011968
9/5/2013,2350.92,2351.22,2336.75,2341.74,62951384,59606065152
9/6/2013,2336.77,2361.17,2335.92,2357.78,73340112,63916892160
9/9/2013,2374.26,2449.25,2372.68,2440.61,149889632,127299543040
9/10/2013,2446.45,2475.18,2435.83,2474.88,154856000,130648129536
9/11/2013,2483.79,2504.47,2471.62,2482.88,166914976,142830288896
9/12/2013,2480.47,2527.37,2469.72,2507.45,145173168,126115528704
9/13/2013,2502.54,2515.78,2481.45,2488.89,110775048,98275008512
9/16/2013,2501.08,2503.68,2467.12,2478.38,105383280,97043841024
9/17/2013,2480.81,2481.71,2426.46,2427.32,99459984,93115105280
9/18/2013,2426.04,2439.62,2407.24,2432.51,71040760,69341323264
9/23/2013,2441.52,2473.15,2439.99,2472.29,80128352,80920690688
9/24/2013,2470.71,2470.75,2420.09,2443.88,97853016,96769835008
9/25/2013,2440.84,2455.04,2423.28,2429.03,90518416,89119219712
9/26/2013,2422.62,2422.62,2382.53,2384.43,86236768,84183924736
9/27/2013,2382.22,2402.2,2379.86,2394.97,65971508,66383990784
9/30/2013,2406.21,2415.07,2397.22,2409.04,59513992,60990140416
10/8/2013,2406.41,2446.7,2392.57,2441.81,84785504,84229906432
10/9/2013,2432.93,2453.75,2424.77,2453.58,76277648,76128337920
10/10/2013,2455.63,2455.98,2422.02,2429.32,90329704,89468018688
10/11/2013,2442.36,2471.15,2439.62,2468.51,93388264,91811545088
10/14/2013,2472.27,2483.12,2462.55,2472.54,100081304,99109158912
10/15/2013,2475.32,2479.12,2449.41,2467.52,89173496,86100819968
10/16/2013,2459.08,2459.08,2409.72,2421.37,88979832,83150848000
10/17/2013,2432.63,2440.91,2407.78,2413.33,71222472,67722891264
10/18/2013,2415.12,2435.71,2410.6,2426.05,60291632,59138752512
10/21/2013,2431.91,2472.78,2423.56,2471.32,84909792,82223144960
10/22/2013,2470.25,2470.25,2439.86,2445.88,90703032,83412049920
10/23/2013,2451.56,2474.37,2412.48,2418.49,91545352,83286777856
10/24/2013,2412.24,2422.93,2395.47,2400.51,64560820,60427235328
10/25/2013,2400.52,2413.33,2353.99,2368.56,77070184,70778093568
10/28/2013,2372.57,2377.25,2351.86,2365.95,62876152,56602099712
10/29/2013,2369.22,2408.62,2327.89,2372.05,106737832,91741560832
10/30/2013,2371.85,2407.85,2365.51,2407.47,92178128,75735064576
10/31/2013,2398.38,2398.38,2370.23,2373.72,82736960,70393880576
11/1/2013,2373.96,2395,2365.14,2384.96,63055760,57820024832
11/4/2013,2397.21,2404.89,2376.36,2380.45,51798460,48959463424
11/5/2013,2366.87,2385.68,2343.8,2383.77,62084488,56935550976
11/6/2013,2371.32,2383.54,2352.79,2353.57,63776664,59536871424
11/7/2013,2351.87,2356.66,2328.25,2340.55,54821748,50942570496
11/8/2013,2329.08,2342.66,2306.04,2307.95,53788508,48564998144
11/11/2013,2305.93,2325.23,2295,2315.88,45739456,42566549504
11/12/2013,2319.36,2342.53,2316.6,2340,52687544,49854763008
11/13/2013,2325.36,2325.56,2287.55,2288.12,59848832,53183049728
11/14/2013,2291.27,2305.7,2279.01,2304.5,57310356,51945078784
11/15/2013,2306.55,2377.21,2306.55,2350.73,86391768,83147857920
11/18/2013,2367.87,2429.57,2361.04,2428.89,110034632,108549513216
11/19/2013,2427.92,2427.92,2405.08,2412.15,78648296,79884935168
11/20/2013,2428.77,2435.42,2406.41,2424.85,72291800,67741429760
11/21/2013,2412.45,2415.37,2382.87,2409.99,87706680,82220523520
11/22/2013,2415.29,2419,2393.58,2397.96,75000672,70052208640
11/25/2013,2385.78,2418.85,2380.68,2388.62,66144736,63811264512
11/26/2013,2387.83,2399.02,2380.4,2387.41,59185864,53334204416
11/27/2013,2386.36,2422.81,2383.78,2414.48,75294088,70744776704
11/28/2013,2419.14,2460.56,2417.24,2439.53,90660408,86852444160
11/29/2013,2442.67,2446.38,2432.38,2438.93,61803744,61907374080
12/2/2013,2423.97,2464.86,2397.01,2418.79,119655120,112921837568
12/3/2013,2410.68,2448.33,2406.65,2442.78,74455752,72045232128
12/4/2013,2439.82,2486.63,2434.68,2475.13,102650232,94783930368
12/5/2013,2476.45,2481.75,2460.58,2468.2,77708928,72999927808
12/6/2013,2463.04,2470.81,2445.62,2452.29,66114088,64843206656
12/9/2013,2460.03,2468.95,2445.93,2450.87,57164884,57634537472
12/10/2013,2456.23,2466.65,2444.53,2453.32,66941424,61236727808
12/11/2013,2440.5,2440.5,2400.74,2412.76,68075144,62808850432
12/12/2013,2406.77,2423.31,2402.77,2410.02,50147720,47481446400
12/13/2013,2388.65,2416.26,2386.25,2406.63,51501196,47583526912
12/16/2013,2408.67,2412.73,2367.42,2367.91,64581672,62107893760
12/17/2013,2369.26,2373.29,2351.17,2356.37,48483892,46306074624
12/18/2013,2356.7,2368.58,2350.45,2357.23,40015208,39675269120
12/19/2013,2366.2,2370.99,2331.18,2332.4,48095680,45148868608
12/20/2013,2335.05,2338.87,2278.1,2278.13,65204208,60862128128
12/23/2013,2283.8,2295.76,2259.57,2284.6,45580284,44415344640
12/24/2013,2291.12,2312.83,2270.24,2288.25,45599168,45173190656
12/25/2013,2291.75,2305.61,2281.6,2305.11,44005328,41202982912
12/26/2013,2299.97,2301.49,2263.91,2265.33,51497564,48603013120
12/27/2013,2268.53,2315.17,2264.38,2303.48,53389156,51197947904
12/30/2013,2313.37,2316.62,2295.63,2299.46,48414308,46156443648
12/31/2013,2289.01,2333.07,2287.12,2330.03,56631072,57026486272
1/2/2014,2323.42,2325.99,2310.64,2321.98,45194292,49012211712
1/3/2014,2311.97,2314.84,2280.88,2290.78,59782644,57739710464
1/6/2014,2286.37,2286.37,2229.33,2238.63,66300404,59979358208
1/7/2014,2222.31,2246.79,2218.64,2238,43753104,42565648384
1/8/2014,2240.63,2262.58,2228.41,2241.9,51348856,50691489792
1/9/2014,2236.97,2258.88,2220.8,2222.22,55987040,54399492096
1/10/2014,2216.52,2224.49,2200.22,2204.85,54169292,47572307968
1/13/2014,2207,2222.07,2183.6,2193.67,50122772,46123003904
1/14/2014,2192.84,2214.12,2179.9,2212.85,54049948,46785101824
1/15/2014,2210.02,2215.89,2193.8,2208.93,48962396,45755916288
1/16/2014,2209.45,2227.26,2201.56,2211.84,52298904,49842782208
1/17/2014,2203.82,2205.97,2175.87,2178.49,50273156,46268157952
1/20/2014,2173.64,2182.46,2156.46,2165.99,40560152,39157227520
1/21/2014,2168.41,2197.91,2168.41,2187.4,40306248,38590992384
1/22/2014,2190.42,2244.12,2187.53,2243.8,70641376,64803356672
1/23/2014,2242.24,2248.91,2228.06,2231.88,56345952,55726415872
1/24/2014,2225.76,2257.36,2222.88,2245.67,61167672,59563446272
1/27/2014,2233.01,2233.23,2211.8,2215.91,70344248,63503990784
1/28/2014,2220.78,2233.26,2205.97,2219.86,53269128,49408753664
1/29/2014,2225.71,2233.06,2219.92,2227.78,50222716,48788684800
1/30/2014,2223.15,2223.15,2200.22,2202.45,43632304,43475959808
2/7/2014,2187.34,2212.5,2177.12,2212.48,50459316,49597108224
2/10/2014,2221.54,2270.18,2221.54,2267.53,83065712,81103241216
2/11/2014,2267.74,2296.52,2262.6,2285.56,99229832,92688965632
2/12/2014,2286.18,2294.32,2276.43,2291.25,76592160,73487376384
2/13/2014,2288.45,2307.47,2278.26,2279.55,96217792,87352123392
2/14/2014,2278.39,2295.85,2274.42,2295.57,67082996,64613326848
2/17/2014,2308.79,2315.58,2293.55,2311.64,87831664,86871351296
2/18/2014,2310.31,2310.31,2276.11,2282.43,87049744,88107270144
2/19/2014,2280.92,2317.41,2274.14,2308.65,99352560,88341897216
2/20/2014,2314.09,2331.7,2286.2,2287.43,106439536,91771592704
2/21/2014,2284.03,2287.87,2250.64,2264.29,76368992,69908185088
2/24/2014,2246.72,2246.72,2194.15,2214.51,89215936,79599149056
2/25/2014,2216.51,2225.21,2150.09,2157.9,93237552,88306573312
2/26/2014,2147.74,2164.7,2137.08,2163.39,77993296,68640579584
2/27/2014,2170.81,2180.06,2150.13,2154.11,90104296,81588002816
2/28/2014,2149.45,2180.47,2133.55,2178.97,76668056,70216802304
3/3/2014,2173.9,2194.22,2167.9,2190.37,82072312,69408743424
3/4/2014,2183.86,2188.6,2161.59,2184.27,73069248,64691437568
3/5/2014,2187.35,2189.09,2159.59,2163.98,61332016,55669678080
3/6/2014,2159.39,2181.42,2136.45,2173.62,69093768,61495025664
3/7/2014,2170.04,2189.38,2161.43,2168.36,64265176,58693177344
3/10/2014,2149.67,2149.67,2095.07,2097.79,71416408,63086411776
3/11/2014,2092.61,2118.79,2088.73,2108.65,57621244,53075783680
3/12/2014,2102.8,2130.59,2090.76,2114.12,70069744,60115238912
3/13/2014,2119.55,2149.43,2115.99,2140.33,69226032,59163095040
3/14/2014,2129.87,2140.37,2109.57,2122.84,58617736,49805246464
3/17/2014,2132.79,2143.2,2118.95,2143.04,52409444,47571288064
3/18/2014,2146.12,2152.46,2134.91,2138.12,55354132,54188441600
3/19/2014,2131.28,2131.28,2101.29,2120.87,59303904,55283945472
3/20/2014,2116.18,2134.79,2086.5,2086.97,67631288,58951602176
3/21/2014,2079.87,2163.23,2077.76,2158.8,104024808,83560513536
3/24/2014,2161.89,2186.73,2150.87,2176.55,104491984,81203912704
3/25/2014,2170.78,2191.49,2164.66,2174.43,86877512,67548475392
3/26/2014,2181.23,2186.08,2165.22,2171.05,58276176,50116022272
3/27/2014,2168.34,2186.88,2146.91,2155.71,71275136,62175858688
3/28/2014,2154.51,2172.66,2144.58,2151.96,70086072,60123340800
3/31/2014,2156.05,2165.25,2134.41,2146.3,55457488,48105021440
4/1/2014,2143.72,2170.1,2141.14,2163.11,48866404,43659063296
4/2/2014,2166.07,2182.67,2164.01,2180.73,65039256,56777150464
4/3/2014,2188.63,2196.13,2160.75,2165.01,71536032,57708859392
4/4/2014,2157.98,2186.14,2155.28,2185.47,47945888,43912626176
4/8/2014,2179.91,2243.97,2178.89,2237.32,97219120,85692891136
4/9/2014,2239.79,2246.79,2228.99,2238.62,66357268,61178630144
4/10/2014,2241.45,2290.74,2229.51,2273.76,114545408,101616812032
4/11/2014,2269.56,2281.1,2261.12,2270.66,90615896,86154854400
4/14/2014,2267.93,2275.83,2255.46,2268.61,62265000,60254150656
4/15/2014,2261.4,2261.47,2225.67,2229.46,68218128,62599114752
4/16/2014,2223.47,2245.31,2221.14,2232.53,51678008,47770218496
4/17/2014,2238.78,2241.62,2221.95,2224.8,48333628,45096435712
4/18/2014,2215.87,2228.77,2203.05,2224.48,50757996,45709615104
4/21/2014,2209.93,2231.71,2186.76,2187.25,56278280,51856113664
4/22/2014,2184.02,2196.85,2165.07,2196.8,57094696,52351991808
4/23/2014,2191.23,2205.59,2187.38,2194.66,47763532,45191151616
4/24/2014,2192.77,2209.45,2186.76,2190.47,45058912,41927012352
4/25/2014,2195.81,2201.71,2167.63,2167.83,60245384,52092022784
4/28/2014,2165.77,2171.38,2132.68,2134.97,60485188,49998811136
4/29/2014,2134.4,2159.37,2131.78,2158.47,48204932,41550352384
4/30/2014,2158.76,2164.16,2153.12,2158.65,45334624,39493021696
5/5/2014,2152.59,2161.7,2131.23,2156.47,49344072,41470451712
5/6/2014,2151.38,2173.62,2150.11,2157.33,48086520,41486450688
5/7/2014,2151.47,2153.72,2136.99,2137.32,44607472,37751021568
5/8/2014,2132.04,2168.21,2128.32,2135.5,48332452,40729772032
5/9/2014,2138.84,2141.56,2120.6,2133.9,49181136,40242745344
5/12/2014,2150.31,2184.33,2139.48,2180.05,83472560,66275508224
5/13/2014,2180.06,2185.05,2167.77,2174.85,64912520,50241277952
5/14/2014,2175.09,2184.22,2169,2172.37,48514208,39214125056
5/15/2014,2169.28,2171.45,2142.34,2144.08,46734032,38938529792
5/16/2014,2143.92,2150.5,2132.18,2145.95,42253196,34987585536
5/19/2014,2139.36,2139.36,2105.71,2115.13,42893608,37135949824
5/20/2014,2124.71,2131.57,2110.72,2115.77,37299684,31576338432
5/21/2014,2106.76,2136.1,2096.51,2135.89,38946040,32246808576
5/22/2014,2134.09,2160.9,2128.86,2130.87,46252736,39227547648
5/23/2014,2130.77,2148.58,2128.65,2148.4,37623104,32420020224
5/26/2014,2161.88,2165.41,2147.45,2155.98,39550656,37788483584
5/27/2014,2154.39,2160.03,2145.75,2147.28,35897172,32374255616
5/28/2014,2147.47,2171.16,2142.01,2169.35,50056260,45627621376
5/29/2014,2171.26,2178.09,2154.91,2155.15,44891556,41076912128
5/30/2014,2156.37,2166.9,2146.22,2156.46,43923864,39769198592
6/3/2014,2157.63,2168.99,2149.29,2149.91,41982952,37906227200
6/4/2014,2149.4,2149.45,2117.31,2128.27,41817248,35607023616
6/5/2014,2126.61,2150.92,2123.52,2150.6,36477424,33050775552
6/6/2014,2149.21,2149.78,2123.98,2134.72,35738056,32415600640
6/9/2014,2128.22,2153.89,2126.66,2134.28,39311060,35326730240
6/10/2014,2138.66,2161.53,2132.45,2161.27,50507904,44416139264
6/11/2014,2156.14,2163.61,2152.08,2160.77,42563720,37311082496
6/12/2014,2156.76,2160.99,2148.4,2153.4,43025844,37252042752
6/13/2014,2150.99,2183.63,2150.57,2176.24,59252876,51765510144
6/16/2014,2176.43,2196.34,2174.28,2191.86,63296876,56904298496
6/17/2014,2185.67,2185.67,2168.43,2169.66,49933664,46244978688
6/18/2014,2169.25,2172.55,2158.5,2160.24,49463896,42538094592
6/19/2014,2161.42,2166.4,2119.5,2126.9,53162644,46029746176
6/20/2014,2124.96,2137.03,2120.81,2136.73,42393720,35425714176
6/23/2014,2137.92,2147.23,2132.45,2134.11,41179256,37112430592
6/24/2014,2131.68,2145.21,2130.29,2144.82,40164356,38778503168
6/25/2014,2141.73,2141.73,2126.03,2133.37,37666100,33809315840
6/26/2014,2135.15,2151.11,2134.88,2149.08,44351168,40601837568
6/27/2014,2146.37,2159.53,2138.92,2150.26,52722896,45525671936
6/30/2014,2152.31,2168.22,2152.31,2165.12,54304188,50277572608
7/1/2014,2169.2,2171.14,2157.12,2164.56,53323100,49936285696
7/2/2014,2164,2171.51,2155.61,2170.87,59685500,53273657344
7/3/2014,2169,2184.96,2164.84,2180.18,63690688,56024940544
7/4/2014,2180.43,2183.8,2174.07,2178.68,52851104,47990034432
7/7/2014,2178.55,2186.2,2171.08,2176.29,50242336,47663878144
7/8/2014,2174.83,2180.78,2163.36,2180.47,50743600,46017265664
7/9/2014,2178.13,2178.51,2148.26,2148.71,62022048,58980249600
7/10/2014,2146.6,2151.77,2139.52,2142.85,55732496,50931671040
7/11/2014,2136.32,2154.73,2134.8,2148.01,61374272,51551825920
7/14/2014,2149.54,2171.89,2145.28,2171.76,66158864,60467089408
7/15/2014,2170.09,2176.27,2165.21,2174.98,71815696,64304873472
7/16/2014,2172.82,2183.25,2166.77,2170.87,81560232,61126053888
7/17/2014,2166.83,2166.92,2147.08,2157.07,59453568,46354644992
7/18/2014,2147.65,2176.32,2145.45,2164.13,65473296,53758918656
7/21/2014,2164.22,2171.93,2158.96,2166.3,54172260,47731630080
7/22/2014,2162.43,2197.59,2162.24,2192.7,78542584,66806112256
7/23/2014,2191.38,2210.28,2190.56,2197.83,84213872,69177999360
7/24/2014,2199.83,2239.81,2199.83,2237.01,119435536,99964370944
7/25/2014,2243.07,2260.88,2239.07,2260.45,98972840,81994563584
7/28/2014,2272.37,2331.47,2272.37,2323.89,179869328,145277419520
7/29/2014,2326.04,2342.77,2316.22,2331.37,134269648,112176545792
7/30/2014,2324.68,2339.04,2316.06,2322.01,123022832,103362306048
7/31/2014,2321.97,2350.55,2316.58,2350.25,110987768,93135568896
8/1/2014,2341.23,2371.5,2328.97,2329.39,126317392,106125189120
8/4/2014,2336.62,2375.62,2332.13,2375.62,116713752,101301886976
8/5/2014,2376.8,2380.77,2353.8,2369.35,111861792,97906974720
8/6/2014,2358.21,2371.66,2334.33,2363.22,116341832,96681295872
8/7/2014,2363.61,2369.2,2326.27,2327.46,116729208,94254456832
8/8/2014,2329.17,2339.27,2319.29,2331.12,86739696,72605663232
8/11/2014,2338.01,2367,2337.01,2365.35,91601168,82973900800
8/12/2014,2361.16,2361.16,2344.72,2357.05,91822608,82973769728
